transaction_id,customer_id,date,product,amount
2258,265,2027-03-08,Product_A,22
2259,278,2027-03-09,Product_B,466
2260,397,2027-03-10,Product_A,450
2261,89,2027-03-11,Product_B,107
2262,176,2027-03-12,Product_B,129
2263,18,2027-03-13,Product_B,302
2264,371,2027-03-14,Product_C,313
2265,460,2027-03-15,Product_B,208
2266,424,2027-03-16,Product_C,10
2267,401,2027-03-17,Product_B,69
2268,399,2027-03-18,Product_C,259
2269,106,2027-03-19,Product_D,149
2270,271,2027-03-20,Product_C,158
2271,463,2027-03-21,Product_C,404
2272,319,2027-03-22,Product_A,53
2273,167,2027-03-23,Product_B,380
2274,13,2027-03-24,Product_D,195
2275,337,2027-03-25,Product_A,117
2276,32,2027-03-26,Product_B,53
2277,393,2027-03-27,Product_D,87
2278,40,2027-03-28,Product_D,235
2279,148,2027-03-29,Product_D,171
2280,218,2027-03-30,Product_B,290
2281,219,2027-03-31,Product_D,262
2282,469,2027-04-01,Product_D,141
2283,82,2027-04-02,Product_A,457
2284,333,2027-04-03,Product_C,381
2285,208,2027-04-04,Product_B,384
2286,201,2027-04-05,Product_C,483
2287,447,2027-04-06,Product_A,153
2288,332,2027-04-07,Product_C,275
2289,428,2027-04-08,Product_D,118
2290,38,2027-04-09,Product_D,203
2291,211,2027-04-10,Product_B,44
2292,444,2027-04-11,Product_B,476
2293,327,2027-04-12,Product_B,399
2294,249,2027-04-13,Product_A,284
2295,227,2027-04-14,Product_B,196
2296,48,2027-04-15,Product_A,446
2297,18,2027-04-16,Product_D,252
2298,400,2027-04-17,Product_C,273
2299,439,2027-04-18,Product_D,471
2300,295,2027-04-19,Product_D,19
2301,196,2027-04-20,Product_D,460
2302,187,2027-04-21,Product_B,175
2303,345,2027-04-22,Product_B,38
2304,224,2027-04-23,Product_B,280
2305,318,2027-04-24,Product_C,96
2306,488,2027-04-25,Product_B,32
2307,397,2027-04-26,Product_A,219
2308,365,2027-04-27,Product_D,55
2309,337,2027-04-28,Product_C,476
2310,497,2027-04-29,Product_C,37
2311,229,2027-04-30,Product_C,35
2312,390,2027-05-01,Product_C,275
2313,467,2027-05-02,Product_C,184
2314,77,2027-05-03,Product_A,13
2315,188,2027-05-04,Product_D,320
2316,346,2027-05-05,Product_C,331
2317,270,2027-05-06,Product_D,76
2318,95,2027-05-07,Product_B,144
2319,310,2027-05-08,Product_C,64
2320,132,2027-05-09,Product_C,473
2321,39,2027-05-10,Product_D,40
2322,72,2027-05-11,Product_C,83
2323,281,2027-05-12,Product_C,28
2324,333,2027-05-13,Product_C,165
2325,160,2027-05-14,Product_A,346
2326,187,2027-05-15,Product_A,165
2327,486,2027-05-16,Product_C,156
2328,191,2027-05-17,Product_A,494
2329,422,2027-05-18,Product_B,96
2330,120,2027-05-19,Product_C,29
2331,220,2027-05-20,Product_B,278
2332,53,2027-05-21,Product_D,342
2333,222,2027-05-22,Product_B,52
2334,451,2027-05-23,Product_D,404
2335,412,2027-05-24,Product_C,441
2336,131,2027-05-25,Product_D,408
2337,237,2027-05-26,Product_D,410
2338,246,2027-05-27,Product_B,447
2339,226,2027-05-28,Product_B,315
2340,208,2027-05-29,Product_B,37
2341,406,2027-05-30,Product_C,476
2342,96,2027-05-31,Product_C,269
2343,422,2027-06-01,Product_B,31
2344,200,2027-06-02,Product_C,479
2345,247,2027-06-03,Product_C,384
2346,72,2027-06-04,Product_D,110
2347,318,2027-06-05,Product_D,48
2348,185,2027-06-06,Product_B,299
2349,6,2027-06-07,Product_C,362
2350,206,2027-06-08,Product_D,309
2351,32,2027-06-09,Product_A,179
2352,99,2027-06-10,Product_C,305
2353,394,2027-06-11,Product_A,362
2354,387,2027-06-12,Product_B,405
2355,256,2027-06-13,Product_C,139
2356,187,2027-06-14,Product_B,165
2357,76,2027-06-15,Product_B,83
2358,177,2027-06-16,Product_B,351
2359,315,2027-06-17,Product_B,474
2360,287,2027-06-18,Product_B,99
2361,349,2027-06-19,Product_C,76
2362,255,2027-06-20,Product_A,464
2363,325,2027-06-21,Product_C,245
2364,190,2027-06-22,Product_C,209
2365,308,2027-06-23,Product_C,477
2366,345,2027-06-24,Product_D,341
2367,127,2027-06-25,Product_D,236
2368,425,2027-06-26,Product_C,474
2369,287,2027-06-27,Product_A,357
2370,254,2027-06-28,Product_C,242
2371,213,2027-06-29,Product_B,275
2372,250,2027-06-30,Product_D,95
2373,84,2027-07-01,Product_D,111
2374,487,2027-07-02,Product_C,450
2375,383,2027-07-03,Product_C,490
2376,406,2027-07-04,Product_A,223
2377,388,2027-07-05,Product_A,117
2378,13,2027-07-06,Product_B,174
2379,45,2027-07-07,Product_C,470
2380,127,2027-07-08,Product_C,100
2381,426,2027-07-09,Product_C,201
2382,114,2027-07-10,Product_D,344
2383,433,2027-07-11,Product_B,95
2384,276,2027-07-12,Product_A,231
2385,500,2027-07-13,Product_D,372
2386,205,2027-07-14,Product_D,433
2387,337,2027-07-15,Product_D,110
2388,438,2027-07-16,Product_D,235
2389,420,2027-07-17,Product_B,373
2390,481,2027-07-18,Product_C,69
2391,385,2027-07-19,Product_A,491
2392,399,2027-07-20,Product_A,259
2393,461,2027-07-21,Product_D,57
2394,273,2027-07-22,Product_D,126
2395,408,2027-07-23,Product_B,236
2396,58,2027-07-24,Product_D,371
2397,328,2027-07-25,Product_A,412
2398,498,2027-07-26,Product_A,465
2399,219,2027-07-27,Product_C,496
2400,109,2027-07-28,Product_C,42
2401,279,2027-07-29,Product_A,53
2402,174,2027-07-30,Product_A,485
2403,328,2027-07-31,Product_B,174
2404,264,2027-08-01,Product_B,377
2405,315,2027-08-02,Product_A,354
2406,474,2027-08-03,Product_D,301
2407,111,2027-08-04,Product_C,346
2408,187,2027-08-05,Product_A,353
2409,269,2027-08-06,Product_D,414
2410,423,2027-08-07,Product_A,395
2411,229,2027-08-08,Product_C,296
2412,497,2027-08-09,Product_C,373
2413,156,2027-08-10,Product_B,234
2414,473,2027-08-11,Product_B,295
2415,189,2027-08-12,Product_B,213
2416,272,2027-08-13,Product_B,181
2417,375,2027-08-14,Product_C,21
2418,2,2027-08-15,Product_D,316
2419,246,2027-08-16,Product_D,130
2420,210,2027-08-17,Product_D,442
2421,401,2027-08-18,Product_A,253
2422,286,2027-08-19,Product_B,161
2423,359,2027-08-20,Product_B,161
2424,13,2027-08-21,Product_C,197
2425,96,2027-08-22,Product_C,404
2426,498,2027-08-23,Product_A,22
2427,221,2027-08-24,Product_A,100
2428,238,2027-08-25,Product_D,209
2429,94,2027-08-26,Product_C,83
2430,338,2027-08-27,Product_B,265
2431,269,2027-08-28,Product_D,465
2432,171,2027-08-29,Product_B,457
2433,469,2027-08-30,Product_D,285
2434,94,2027-08-31,Product_B,337
2435,149,2027-09-01,Product_A,338
2436,112,2027-09-02,Product_D,80
2437,55,2027-09-03,Product_B,87
2438,337,2027-09-04,Product_B,293
2439,424,2027-09-05,Product_C,139
2440,467,2027-09-06,Product_D,386
2441,116,2027-09-07,Product_B,52
2442,143,2027-09-08,Product_C,17
2443,201,2027-09-09,Product_B,22
2444,180,2027-09-10,Product_D,222
2445,202,2027-09-11,Product_A,120
2446,364,2027-09-12,Product_D,485
2447,479,2027-09-13,Product_D,300
2448,53,2027-09-14,Product_B,32
2449,471,2027-09-15,Product_B,311
2450,384,2027-09-16,Product_D,263
2451,180,2027-09-17,Product_C,24
2452,414,2027-09-18,Product_C,139
2453,417,2027-09-19,Product_C,70
2454,313,2027-09-20,Product_B,124
2455,308,2027-09-21,Product_B,469
2456,137,2027-09-22,Product_D,329
2457,182,2027-09-23,Product_A,317
2458,367,2027-09-24,Product_B,429
2459,1,2027-09-25,Product_D,460
2460,44,2027-09-26,Product_D,334
2461,227,2027-09-27,Product_A,76
2462,331,2027-09-28,Product_C,258
2463,98,2027-09-29,Product_D,184
2464,208,2027-09-30,Product_D,348
2465,265,2027-10-01,Product_D,11
2466,288,2027-10-02,Product_C,181
2467,271,2027-10-03,Product_C,494
2468,140,2027-10-04,Product_A,457
2469,481,2027-10-05,Product_B,474
2470,237,2027-10-06,Product_C,343
2471,462,2027-10-07,Product_B,293
2472,441,2027-10-08,Product_B,484
2473,392,2027-10-09,Product_C,63
2474,72,2027-10-10,Product_D,467
2475,155,2027-10-11,Product_A,76
2476,190,2027-10-12,Product_B,429
2477,268,2027-10-13,Product_D,111
2478,321,2027-10-14,Product_C,129
2479,107,2027-10-15,Product_B,200
2480,232,2027-10-16,Product_B,418
2481,42,2027-10-17,Product_B,479
2482,190,2027-10-18,Product_D,313
2483,371,2027-10-19,Product_D,432
2484,139,2027-10-20,Product_D,56
2485,103,2027-10-21,Product_B,231
2486,171,2027-10-22,Product_B,30
2487,351,2027-10-23,Product_A,167
2488,273,2027-10-24,Product_A,357
2489,481,2027-10-25,Product_D,168
2490,416,2027-10-26,Product_D,386
2491,221,2027-10-27,Product_C,381
2492,213,2027-10-28,Product_D,419
2493,341,2027-10-29,Product_A,244
2494,424,2027-10-30,Product_A,159
2495,407,2027-10-31,Product_A,414
2496,56,2027-11-01,Product_B,266
2497,390,2027-11-02,Product_B,174
2498,342,2027-11-03,Product_D,86
2499,434,2027-11-04,Product_C,94
2500,102,2027-11-05,Product_C,55
2501,421,2027-11-06,Product_C,402
2502,493,2027-11-07,Product_B,410
2503,192,2027-11-08,Product_A,56
2504,499,2027-11-09,Product_A,222
2505,310,2027-11-10,Product_B,488
2506,200,2027-11-11,Product_C,496
2507,233,2027-11-12,Product_C,68
2508,433,2027-11-13,Product_D,63
2509,227,2027-11-14,Product_D,351
2510,371,2027-11-15,Product_C,21
2511,139,2027-11-16,Product_B,201
2512,344,2027-11-17,Product_C,15
2513,305,2027-11-18,Product_D,318
2514,149,2027-11-19,Product_C,153
2515,115,2027-11-20,Product_B,355
2516,450,2027-11-21,Product_A,270
2517,63,2027-11-22,Product_B,82
2518,104,2027-11-23,Product_B,183
2519,339,2027-11-24,Product_D,241
2520,359,2027-11-25,Product_B,279
2521,156,2027-11-26,Product_B,437
2522,273,2027-11-27,Product_D,456
2523,6,2027-11-28,Product_D,371
2524,147,2027-11-29,Product_A,231
2525,184,2027-11-30,Product_C,61
2526,486,2027-12-01,Product_B,125
2527,28,2027-12-02,Product_D,35
2528,450,2027-12-03,Product_A,62
2529,38,2027-12-04,Product_C,374
2530,119,2027-12-05,Product_D,38
2531,293,2027-12-06,Product_C,28
2532,371,2027-12-07,Product_C,312
2533,244,2027-12-08,Product_B,401
2534,68,2027-12-09,Product_B,288
2535,214,2027-12-10,Product_D,126
2536,218,2027-12-11,Product_C,115
2537,177,2027-12-12,Product_D,428
2538,299,2027-12-13,Product_D,488
2539,164,2027-12-14,Product_C,318
2540,58,2027-12-15,Product_D,236
2541,269,2027-12-16,Product_C,361
2542,308,2027-12-17,Product_C,195
2543,58,2027-12-18,Product_C,270
2544,288,2027-12-19,Product_C,25
2545,465,2027-12-20,Product_A,282
2546,105,2027-12-21,Product_C,169
2547,228,2027-12-22,Product_B,367
2548,247,2027-12-23,Product_B,259
2549,188,2027-12-24,Product_B,233
2550,494,2027-12-25,Product_C,265
2551,83,2027-12-26,Product_B,189
2552,186,2027-12-27,Product_A,29
2553,252,2027-12-28,Product_D,121
2554,355,2027-12-29,Product_C,129
2555,238,2027-12-30,Product_B,203
2556,360,2027-12-31,Product_A,477
2557,184,2028-01-01,Product_D,120
2558,284,2028-01-02,Product_A,219
2559,385,2028-01-03,Product_B,10
2560,426,2028-01-04,Product_A,67
2561,210,2028-01-05,Product_D,102
2562,304,2028-01-06,Product_B,230
2563,296,2028-01-07,Product_D,220
2564,97,2028-01-08,Product_A,437
2565,447,2028-01-09,Product_C,241
2566,460,2028-01-10,Product_C,271
2567,456,2028-01-11,Product_C,373
2568,472,2028-01-12,Product_C,112
2569,208,2028-01-13,Product_D,59
2570,370,2028-01-14,Product_C,383
2571,388,2028-01-15,Product_D,119
2572,422,2028-01-16,Product_B,465
2573,492,2028-01-17,Product_C,97
2574,411,2028-01-18,Product_D,29
2575,137,2028-01-19,Product_C,23
2576,367,2028-01-20,Product_C,142
2577,400,2028-01-21,Product_C,434
2578,184,2028-01-22,Product_D,305
2579,76,2028-01-23,Product_A,43
2580,287,2028-01-24,Product_C,389
2581,472,2028-01-25,Product_C,217
2582,375,2028-01-26,Product_B,310
2583,142,2028-01-27,Product_A,208
2584,237,2028-01-28,Product_D,89
2585,25,2028-01-29,Product_B,80
2586,290,2028-01-30,Product_C,164
2587,67,2028-01-31,Product_B,87
2588,250,2028-02-01,Product_B,87
2589,408,2028-02-02,Product_C,181
2590,118,2028-02-03,Product_A,298
2591,490,2028-02-04,Product_A,42
2592,73,2028-02-05,Product_B,309
2593,282,2028-02-06,Product_C,285
2594,404,2028-02-07,Product_D,376
2595,448,2028-02-08,Product_B,429
2596,360,2028-02-09,Product_D,16
2597,10,2028-02-10,Product_B,169
2598,211,2028-02-11,Product_B,249
2599,323,2028-02-12,Product_C,460
2600,152,2028-02-13,Product_C,432
2601,5,2028-02-14,Product_D,486
2602,195,2028-02-15,Product_D,33
2603,442,2028-02-16,Product_A,223
2604,283,2028-02-17,Product_C,79
2605,464,2028-02-18,Product_B,377
2606,113,2028-02-19,Product_B,225
2607,271,2028-02-20,Product_A,113
2608,163,2028-02-21,Product_C,224
2609,460,2028-02-22,Product_B,63
2610,105,2028-02-23,Product_A,303
2611,181,2028-02-24,Product_A,339
2612,44,2028-02-25,Product_B,345
2613,282,2028-02-26,Product_B,212
2614,175,2028-02-27,Product_D,297
2615,162,2028-02-28,Product_C,54
2616,471,2028-02-29,Product_D,326
2617,351,2028-03-01,Product_A,207
2618,434,2028-03-02,Product_B,225
2619,340,2028-03-03,Product_D,490
2620,140,2028-03-04,Product_A,318
2621,471,2028-03-05,Product_C,393
2622,132,2028-03-06,Product_B,444
2623,87,2028-03-07,Product_D,341
2624,176,2028-03-08,Product_C,193
2625,183,2028-03-09,Product_D,36
2626,368,2028-03-10,Product_A,175
2627,129,2028-03-11,Product_C,327
2628,246,2028-03-12,Product_D,283
2629,89,2028-03-13,Product_C,392
2630,66,2028-03-14,Product_A,374
2631,158,2028-03-15,Product_C,112
2632,387,2028-03-16,Product_D,457
2633,378,2028-03-17,Product_A,342
2634,149,2028-03-18,Product_B,382
2635,473,2028-03-19,Product_D,113
2636,340,2028-03-20,Product_D,423
2637,433,2028-03-21,Product_A,254
2638,116,2028-03-22,Product_A,314
2639,214,2028-03-23,Product_B,178
2640,469,2028-03-24,Product_D,125
2641,446,2028-03-25,Product_A,150
2642,481,2028-03-26,Product_B,427
2643,372,2028-03-27,Product_B,365
2644,294,2028-03-28,Product_A,487
2645,253,2028-03-29,Product_D,134
2646,143,2028-03-30,Product_C,34
2647,250,2028-03-31,Product_C,203
2648,366,2028-04-01,Product_B,393
2649,436,2028-04-02,Product_C,109
2650,463,2028-04-03,Product_C,411
2651,302,2028-04-04,Product_A,14
2652,25,2028-04-05,Product_B,28
2653,277,2028-04-06,Product_D,179
2654,472,2028-04-07,Product_B,283
2655,377,2028-04-08,Product_A,263
2656,378,2028-04-09,Product_C,130
2657,389,2028-04-10,Product_D,41
2658,70,2028-04-11,Product_B,158
2659,113,2028-04-12,Product_C,275
2660,363,2028-04-13,Product_B,46
2661,112,2028-04-14,Product_D,186
2662,364,2028-04-15,Product_B,351
2663,303,2028-04-16,Product_B,22
2664,471,2028-04-17,Product_B,192
2665,452,2028-04-18,Product_C,154
2666,91,2028-04-19,Product_D,274
2667,18,2028-04-20,Product_D,97
2668,149,2028-04-21,Product_C,437
2669,476,2028-04-22,Product_C,471
2670,227,2028-04-23,Product_C,55
2671,214,2028-04-24,Product_A,401
2672,360,2028-04-25,Product_B,128
2673,151,2028-04-26,Product_B,430
2674,192,2028-04-27,Product_D,28
2675,451,2028-04-28,Product_B,456
2676,40,2028-04-29,Product_A,229
2677,242,2028-04-30,Product_C,439
2678,138,2028-05-01,Product_D,242
2679,345,2028-05-02,Product_D,103
2680,180,2028-05-03,Product_B,464
2681,497,2028-05-04,Product_D,260
2682,200,2028-05-05,Product_C,259
2683,203,2028-05-06,Product_D,291
2684,61,2028-05-07,Product_C,241
2685,192,2028-05-08,Product_A,55
2686,5,2028-05-09,Product_A,383
2687,378,2028-05-10,Product_C,55
2688,237,2028-05-11,Product_B,468
2689,181,2028-05-12,Product_D,23
2690,311,2028-05-13,Product_B,94
2691,37,2028-05-14,Product_D,328
2692,56,2028-05-15,Product_A,337
2693,443,2028-05-16,Product_A,12
2694,237,2028-05-17,Product_A,37
2695,358,2028-05-18,Product_D,390
2696,349,2028-05-19,Product_A,166
2697,197,2028-05-20,Product_A,352
2698,73,2028-05-21,Product_A,411
2699,59,2028-05-22,Product_A,428
2700,240,2028-05-23,Product_B,342
2701,2,2028-05-24,Product_A,341
2702,449,2028-05-25,Product_A,184
2703,360,2028-05-26,Product_B,123
2704,188,2028-05-27,Product_B,398
2705,307,2028-05-28,Product_D,496
2706,30,2028-05-29,Product_C,340
2707,267,2028-05-30,Product_A,259
2708,476,2028-05-31,Product_A,68
2709,108,2028-06-01,Product_A,212
2710,332,2028-06-02,Product_D,324
2711,423,2028-06-03,Product_A,248
2712,90,2028-06-04,Product_C,243
2713,205,2028-06-05,Product_B,312
2714,379,2028-06-06,Product_D,104
2715,456,2028-06-07,Product_B,488
2716,447,2028-06-08,Product_A,150
2717,448,2028-06-09,Product_A,343
2718,445,2028-06-10,Product_A,122
2719,381,2028-06-11,Product_C,118
2720,438,2028-06-12,Product_C,371
2721,220,2028-06-13,Product_D,354
2722,378,2028-06-14,Product_B,298
2723,94,2028-06-15,Product_A,106
2724,457,2028-06-16,Product_A,455
2725,103,2028-06-17,Product_A,344
2726,223,2028-06-18,Product_A,25
2727,186,2028-06-19,Product_C,53
2728,469,2028-06-20,Product_B,451
2729,184,2028-06-21,Product_B,385
2730,495,2028-06-22,Product_D,239
2731,162,2028-06-23,Product_C,399
2732,247,2028-06-24,Product_A,117
2733,31,2028-06-25,Product_B,226
2734,52,2028-06-26,Product_B,408
2735,345,2028-06-27,Product_C,269
2736,76,2028-06-28,Product_D,321
2737,385,2028-06-29,Product_D,329
2738,439,2028-06-30,Product_A,205
2739,278,2028-07-01,Product_D,487
2740,40,2028-07-02,Product_B,427
2741,101,2028-07-03,Product_D,484
2742,111,2028-07-04,Product_A,104
2743,385,2028-07-05,Product_B,65
2744,321,2028-07-06,Product_D,41
2745,249,2028-07-07,Product_D,240
2746,191,2028-07-08,Product_C,381
2747,490,2028-07-09,Product_A,18
2748,182,2028-07-10,Product_D,200
2749,426,2028-07-11,Product_C,370
2750,405,2028-07-12,Product_B,209
2751,335,2028-07-13,Product_C,343
2752,209,2028-07-14,Product_C,170
2753,22,2028-07-15,Product_D,96
2754,166,2028-07-16,Product_D,30
2755,99,2028-07-17,Product_D,320
2756,493,2028-07-18,Product_C,85
2757,208,2028-07-19,Product_B,450
2758,8,2028-07-20,Product_A,395
2759,190,2028-07-21,Product_C,150
2760,175,2028-07-22,Product_D,135
2761,273,2028-07-23,Product_A,260
2762,17,2028-07-24,Product_B,397
2763,90,2028-07-25,Product_A,93
2764,141,2028-07-26,Product_D,443
2765,145,2028-07-27,Product_C,380
2766,166,2028-07-28,Product_C,57
2767,337,2028-07-29,Product_D,388
2768,496,2028-07-30,Product_C,87
2769,78,2028-07-31,Product_D,39
2770,429,2028-08-01,Product_C,294
2771,262,2028-08-02,Product_C,145
2772,163,2028-08-03,Product_C,149
2773,366,2028-08-04,Product_B,50
2774,14,2028-08-05,Product_B,495
2775,239,2028-08-06,Product_D,291
2776,72,2028-08-07,Product_B,59
2777,445,2028-08-08,Product_D,267
2778,143,2028-08-09,Product_A,320
2779,310,2028-08-10,Product_A,369
2780,283,2028-08-11,Product_B,449
2781,269,2028-08-12,Product_A,279
2782,241,2028-08-13,Product_A,143
2783,415,2028-08-14,Product_C,243
2784,245,2028-08-15,Product_C,137
2785,163,2028-08-16,Product_D,113
2786,60,2028-08-17,Product_A,263
2787,6,2028-08-18,Product_D,104
2788,197,2028-08-19,Product_D,346
2789,470,2028-08-20,Product_A,226
2790,58,2028-08-21,Product_B,70
2791,305,2028-08-22,Product_A,489
2792,407,2028-08-23,Product_C,277
2793,217,2028-08-24,Product_A,250
2794,418,2028-08-25,Product_B,22
2795,26,2028-08-26,Product_D,156
2796,303,2028-08-27,Product_D,437
2797,5,2028-08-28,Product_C,249
2798,474,2028-08-29,Product_C,98
2799,20,2028-08-30,Product_C,104
2800,390,2028-08-31,Product_D,324
2801,198,2028-09-01,Product_C,302
2802,59,2028-09-02,Product_A,34
2803,448,2028-09-03,Product_D,281
2804,242,2028-09-04,Product_B,175
2805,146,2028-09-05,Product_D,436
2806,388,2028-09-06,Product_A,259
2807,273,2028-09-07,Product_A,96
2808,249,2028-09-08,Product_C,151
2809,14,2028-09-09,Product_D,143
2810,462,2028-09-10,Product_D,482
2811,13,2028-09-11,Product_D,288
2812,391,2028-09-12,Product_B,135
2813,384,2028-09-13,Product_C,325
2814,44,2028-09-14,Product_A,405
2815,375,2028-09-15,Product_A,150
2816,399,2028-09-16,Product_C,365
2817,19,2028-09-17,Product_A,112
2818,63,2028-09-18,Product_A,235
2819,491,2028-09-19,Product_C,399
2820,239,2028-09-20,Product_A,72
2821,492,2028-09-21,Product_D,303
2822,419,2028-09-22,Product_B,393
2823,337,2028-09-23,Product_C,315
2824,419,2028-09-24,Product_B,263
2825,403,2028-09-25,Product_A,189
2826,404,2028-09-26,Product_A,49
2827,100,2028-09-27,Product_D,273
2828,163,2028-09-28,Product_C,198
2829,416,2028-09-29,Product_A,17
2830,122,2028-09-30,Product_C,113
2831,432,2028-10-01,Product_C,234
2832,44,2028-10-02,Product_C,43
2833,360,2028-10-03,Product_C,245
2834,408,2028-10-04,Product_C,472
2835,317,2028-10-05,Product_B,237
2836,381,2028-10-06,Product_D,197
2837,145,2028-10-07,Product_C,322
2838,327,2028-10-08,Product_B,492
2839,363,2028-10-09,Product_A,439
2840,50,2028-10-10,Product_C,31
2841,65,2028-10-11,Product_A,352
2842,355,2028-10-12,Product_C,49
2843,288,2028-10-13,Product_B,182
2844,164,2028-10-14,Product_B,448
2845,141,2028-10-15,Product_B,188
2846,454,2028-10-16,Product_D,95
2847,314,2028-10-17,Product_A,142
2848,128,2028-10-18,Product_D,360
2849,398,2028-10-19,Product_C,22
2850,421,2028-10-20,Product_A,37
2851,368,2028-10-21,Product_B,93
2852,463,2028-10-22,Product_A,490
2853,239,2028-10-23,Product_B,473
2854,324,2028-10-24,Product_D,327
2855,296,2028-10-25,Product_D,358
2856,187,2028-10-26,Product_B,352
2857,208,2028-10-27,Product_B,289
2858,220,2028-10-28,Product_C,363
2859,400,2028-10-29,Product_D,272
2860,190,2028-10-30,Product_D,175
2861,388,2028-10-31,Product_C,302
2862,429,2028-11-01,Product_D,77
2863,346,2028-11-02,Product_B,235
2864,284,2028-11-03,Product_A,179
2865,352,2028-11-04,Product_A,95
2866,237,2028-11-05,Product_D,142
2867,194,2028-11-06,Product_C,457
2868,287,2028-11-07,Product_B,187
2869,259,2028-11-08,Product_A,499
2870,246,2028-11-09,Product_B,352
2871,136,2028-11-10,Product_D,261
2872,280,2028-11-11,Product_D,24
2873,271,2028-11-12,Product_A,232
2874,171,2028-11-13,Product_D,388
2875,159,2028-11-14,Product_C,210
2876,201,2028-11-15,Product_D,116
2877,487,2028-11-16,Product_D,259
2878,45,2028-11-17,Product_D,446
2879,450,2028-11-18,Product_B,418
2880,264,2028-11-19,Product_B,98
2881,71,2028-11-20,Product_A,134
2882,364,2028-11-21,Product_A,122
2883,371,2028-11-22,Product_A,478
2884,103,2028-11-23,Product_D,146
2885,490,2028-11-24,Product_B,256
2886,125,2028-11-25,Product_C,175
2887,313,2028-11-26,Product_D,159
2888,464,2028-11-27,Product_D,372
2889,483,2028-11-28,Product_D,352
2890,286,2028-11-29,Product_C,442
2891,458,2028-11-30,Product_A,77
2892,230,2028-12-01,Product_C,230
2893,146,2028-12-02,Product_A,280
2894,370,2028-12-03,Product_C,330
2895,197,2028-12-04,Product_B,319
2896,373,2028-12-05,Product_D,423
2897,221,2028-12-06,Product_D,358
2898,423,2028-12-07,Product_D,29
2899,60,2028-12-08,Product_A,298
2900,98,2028-12-09,Product_C,498
2901,171,2028-12-10,Product_B,109
2902,382,2028-12-11,Product_C,261
2903,173,2028-12-12,Product_D,479
2904,151,2028-12-13,Product_B,86
2905,453,2028-12-14,Product_B,144
2906,350,2028-12-15,Product_D,401
2907,390,2028-12-16,Product_C,421
2908,440,2028-12-17,Product_D,182
2909,122,2028-12-18,Product_C,372
2910,494,2028-12-19,Product_B,210
2911,108,2028-12-20,Product_B,226
2912,4,2028-12-21,Product_D,385
2913,93,2028-12-22,Product_B,217
2914,407,2028-12-23,Product_A,83
2915,6,2028-12-24,Product_B,20
2916,288,2028-12-25,Product_A,296
2917,106,2028-12-26,Product_B,265
2918,146,2028-12-27,Product_D,21
2919,271,2028-12-28,Product_D,389
2920,424,2028-12-29,Product_A,488
2921,378,2028-12-30,Product_D,87
2922,96,2028-12-31,Product_B,444
2923,457,2029-01-01,Product_B,181
2924,229,2029-01-02,Product_D,105
2925,202,2029-01-03,Product_B,315
2926,212,2029-01-04,Product_C,382
2927,6,2029-01-05,Product_C,282
2928,112,2029-01-06,Product_B,428
2929,376,2029-01-07,Product_D,394
2930,379,2029-01-08,Product_A,422
2931,447,2029-01-09,Product_D,188
2932,323,2029-01-10,Product_A,73
2933,106,2029-01-11,Product_D,141
2934,139,2029-01-12,Product_B,352
2935,299,2029-01-13,Product_C,421
2936,401,2029-01-14,Product_D,281
2937,96,2029-01-15,Product_A,328
2938,388,2029-01-16,Product_C,341
2939,447,2029-01-17,Product_A,446
2940,452,2029-01-18,Product_B,350
2941,337,2029-01-19,Product_C,118
2942,297,2029-01-20,Product_A,282
2943,467,2029-01-21,Product_D,177
2944,389,2029-01-22,Product_B,406
2945,416,2029-01-23,Product_B,189
2946,214,2029-01-24,Product_B,67
2947,454,2029-01-25,Product_D,489
2948,291,2029-01-26,Product_D,430
2949,22,2029-01-27,Product_C,88
2950,193,2029-01-28,Product_D,469
2951,468,2029-01-29,Product_C,70
2952,150,2029-01-30,Product_B,378
2953,368,2029-01-31,Product_C,130
2954,247,2029-02-01,Product_A,216
2955,267,2029-02-02,Product_B,43
2956,461,2029-02-03,Product_B,79
2957,251,2029-02-04,Product_C,26
2958,490,2029-02-05,Product_B,29
2959,3,2029-02-06,Product_D,466
2960,393,2029-02-07,Product_A,324
2961,316,2029-02-08,Product_C,78
2962,76,2029-02-09,Product_C,224
2963,87,2029-02-10,Product_B,170
2964,270,2029-02-11,Product_D,111
2965,225,2029-02-12,Product_B,385
2966,18,2029-02-13,Product_B,215
2967,113,2029-02-14,Product_C,154
2968,251,2029-02-15,Product_B,66
2969,233,2029-02-16,Product_A,92
2970,329,2029-02-17,Product_B,490
2971,279,2029-02-18,Product_B,394
2972,202,2029-02-19,Product_C,278
2973,83,2029-02-20,Product_B,420
2974,125,2029-02-21,Product_D,463
2975,175,2029-02-22,Product_C,196
2976,69,2029-02-23,Product_B,15
2977,47,2029-02-24,Product_A,362
2978,372,2029-02-25,Product_A,359
2979,256,2029-02-26,Product_C,119
2980,215,2029-02-27,Product_C,492
2981,30,2029-02-28,Product_B,416
2982,281,2029-03-01,Product_D,147
2983,412,2029-03-02,Product_B,60
2984,482,2029-03-03,Product_A,412
2985,237,2029-03-04,Product_D,60
2986,248,2029-03-05,Product_D,485
2987,368,2029-03-06,Product_D,96
2988,495,2029-03-07,Product_B,77
2989,25,2029-03-08,Product_A,93
2990,74,2029-03-09,Product_C,476
2991,206,2029-03-10,Product_B,51
2992,490,2029-03-11,Product_C,228
